,ObservationDate,State,Region,Confirmed,Deaths,Recovered
25115,2020-05-15,Mississippi,US,10801.0,493.0,0.0
25116,2020-05-15,Missouri,US,10766.0,581.0,0.0
25117,2020-05-15,Molise,Italy,407.0,22.0,158.0
25118,2020-05-15,Montana,US,466.0,16.0,0.0
25119,2020-05-15,Montserrat,UK,11.0,1.0,8.0
25120,2020-05-15,Murcia,Spain,1534.0,143.0,2034.0
25121,2020-05-15,Navarra,Spain,5116.0,500.0,3550.0
25122,2020-05-15,Nebraska,US,9610.0,113.0,0.0
25123,2020-05-15,Nevada,US,6733.0,343.0,0.0
25124,2020-05-15,New Brunswick,Canada,120.0,0.0,119.0
25125,2020-05-15,New Caledonia,France,18.0,0.0,18.0
25126,2020-05-15,New Hampshire,US,3453.0,151.0,0.0
25127,2020-05-15,New Jersey,US,143984.0,10148.0,0.0
25128,2020-05-15,New Mexico,US,5662.0,253.0,0.0
25129,2020-05-15,New South Wales,Australia,3074.0,45.0,2611.0
25130,2020-05-15,New York,US,345813.0,27878.0,0.0
25131,2020-05-15,Newfoundland and Labrador,Canada,260.0,3.0,248.0
25132,2020-05-15,Niedersachsen,Germany,11111.0,542.0,9600.0
25133,2020-05-15,Ningxia,Mainland China,75.0,0.0,75.0
25134,2020-05-15,Nordrhein-Westfalen,Germany,35967.0,1493.0,31500.0
25135,2020-05-15,North Carolina,US,17494.0,667.0,0.0
25136,2020-05-15,North Dakota,US,1761.0,42.0,0.0
25137,2020-05-15,Northern Mariana Islands,US,19.0,2.0,0.0
25138,2020-05-15,Northern Territory,Australia,29.0,0.0,27.0
25139,2020-05-15,Northwest Territories,Canada,5.0,0.0,5.0
25140,2020-05-15,Nova Scotia,Canada,1034.0,55.0,918.0
25141,2020-05-15,Ohio,US,26954.0,1581.0,0.0
25142,2020-05-15,Oklahoma,US,5087.0,285.0,0.0
25143,2020-05-15,Ontario,Canada,23258.0,1939.0,16641.0
25144,2020-05-15,Oregon,US,3541.0,137.0,0.0
25145,2020-05-15,P.A. Bolzano,Italy,2578.0,290.0,1929.0
25146,2020-05-15,P.A. Trento,Italy,4318.0,451.0,3461.0
25147,2020-05-15,Pais Vasco,Spain,13257.0,1454.0,15256.0
25148,2020-05-15,Pennsylvania,US,64136.0,4422.0,0.0
25149,2020-05-15,Piemonte,Italy,29346.0,3557.0,14676.0
25150,2020-05-15,Prince Edward Island,Canada,27.0,0.0,27.0
25151,2020-05-15,Puerto Rico,US,2542.0,122.0,0.0
25152,2020-05-15,Puglia,Italy,4366.0,461.0,1724.0
25153,2020-05-15,Qinghai,Mainland China,18.0,0.0,18.0
25154,2020-05-15,Quebec,Canada,41429.0,3402.0,11039.0
25155,2020-05-15,Queensland,Australia,1055.0,6.0,1036.0
25156,2020-05-15,Recovered,US,0.0,0.0,250747.0
25157,2020-05-15,Reunion,France,441.0,0.0,354.0
25158,2020-05-15,Rheinland-Pfalz,Germany,6439.0,216.0,5800.0
25159,2020-05-15,Rhode Island,US,12219.0,479.0,0.0
25160,2020-05-15,Saarland,Germany,2705.0,154.0,2400.0
25161,2020-05-15,Sachsen,Germany,5082.0,196.0,4400.0
25162,2020-05-15,Sachsen-Anhalt,Germany,1676.0,54.0,1500.0
25163,2020-05-15,Saint Barthelemy,France,6.0,0.0,6.0
25164,2020-05-15,Saint Pierre and Miquelon,France,1.0,0.0,1.0
25165,2020-05-15,Sardegna,Italy,1348.0,125.0,762.0
25166,2020-05-15,Saskatchewan,Canada,590.0,7.0,408.0
25167,2020-05-15,Schleswig-Holstein,Germany,2998.0,126.0,2600.0
25168,2020-05-15,Shaanxi,Mainland China,308.0,3.0,301.0
25169,2020-05-15,Shandong,Mainland China,788.0,7.0,780.0
25170,2020-05-15,Shanghai,Mainland China,665.0,7.0,640.0
25171,2020-05-15,Shanxi,Mainland China,198.0,0.0,198.0
25172,2020-05-15,Sichuan,Mainland China,561.0,3.0,558.0
25173,2020-05-15,Sicilia,Italy,3374.0,263.0,1351.0
25174,2020-05-15,Sint Maarten,Netherlands,76.0,15.0,46.0
25175,2020-05-15,South Australia,Australia,439.0,4.0,435.0
25176,2020-05-15,South Carolina,US,8407.0,380.0,0.0
25177,2020-05-15,South Dakota,US,3887.0,44.0,0.0
25178,2020-05-15,St Martin,France,39.0,3.0,30.0
25179,2020-05-15,Tasmania,Australia,228.0,13.0,191.0
25180,2020-05-15,Tennessee,US,16960.0,290.0,0.0
25181,2020-05-15,Texas,US,45721.0,1280.0,0.0
25182,2020-05-15,Thuringen,Germany,2689.0,135.0,2200.0
25183,2020-05-15,Tianjin,Mainland China,191.0,3.0,187.0
25184,2020-05-15,Tibet,Mainland China,1.0,0.0,1.0
25185,2020-05-15,Toscana,Italy,9883.0,976.0,5739.0
25186,2020-05-15,Turks and Caicos Islands,UK,12.0,1.0,10.0
25187,2020-05-15,Umbria,Italy,1422.0,73.0,1259.0
25188,2020-05-15,Unknown,Germany,1450.0,0.0,0.0
25189,2020-05-15,Utah,US,6913.0,77.0,0.0
25190,2020-05-15,Valle d'Aosta,Italy,1172.0,142.0,953.0
25191,2020-05-15,Veneto,Italy,18889.0,1762.0,12688.0
25192,2020-05-15,Vermont,US,933.0,53.0,0.0
25193,2020-05-15,Victoria,Australia,1551.0,18.0,1417.0
25194,2020-05-15,Virgin Islands,US,69.0,6.0,0.0
25195,2020-05-15,Virginia,US,28672.0,978.0,0.0
25196,2020-05-15,Washington,US,17951.0,991.0,0.0
25197,2020-05-15,West Virginia,US,1447.0,64.0,0.0
25198,2020-05-15,Western Australia,Australia,552.0,9.0,538.0
25199,2020-05-15,Wisconsin,US,11685.0,445.0,0.0
25200,2020-05-15,Wyoming,US,716.0,7.0,0.0
25201,2020-05-15,Xinjiang,Mainland China,76.0,3.0,73.0
25202,2020-05-15,Yukon,Canada,11.0,0.0,11.0
25203,2020-05-15,Yunnan,Mainland China,185.0,2.0,183.0
25204,2020-05-15,Zhejiang,Mainland China,1268.0,1.0,1267.0
25205,2020-05-16,Noname,Afghanistan,6402.0,168.0,745.0
25206,2020-05-16,Noname,Albania,933.0,31.0,714.0
25207,2020-05-16,Noname,Algeria,6821.0,542.0,3409.0
25208,2020-05-16,Noname,Andorra,761.0,51.0,615.0
25209,2020-05-16,Noname,Angola,48.0,2.0,17.0
25210,2020-05-16,Noname,Antigua and Barbuda,25.0,3.0,19.0
25211,2020-05-16,Noname,Argentina,7805.0,363.0,2534.0
25212,2020-05-16,Noname,Armenia,4283.0,55.0,1791.0
25213,2020-05-16,Noname,Austria,16201.0,629.0,14524.0
25214,2020-05-16,Noname,Azerbaijan,3138.0,36.0,1944.0
25215,2020-05-16,Noname,Bahamas,96.0,11.0,42.0
25216,2020-05-16,Noname,Bahrain,6747.0,12.0,2762.0
25217,2020-05-16,Noname,Bangladesh,20995.0,314.0,4117.0
25218,2020-05-16,Noname,Barbados,86.0,7.0,67.0
25219,2020-05-16,Noname,Belarus,28681.0,160.0,9498.0
25220,2020-05-16,Noname,Belgium,54989.0,9005.0,14460.0
25221,2020-05-16,Noname,Belize,18.0,2.0,16.0
25222,2020-05-16,Noname,Benin,339.0,2.0,83.0
25223,2020-05-16,Noname,Bhutan,21.0,0.0,5.0
25224,2020-05-16,Noname,Bolivia,3826.0,165.0,473.0
25225,2020-05-16,Noname,Bosnia and Herzegovina,2267.0,129.0,1355.0
25226,2020-05-16,Noname,Botswana,24.0,1.0,17.0
25227,2020-05-16,Noname,Brazil,233511.0,15662.0,89672.0
25228,2020-05-16,Noname,Brunei,141.0,1.0,136.0
25229,2020-05-16,Noname,Bulgaria,2175.0,105.0,573.0
25230,2020-05-16,Noname,Burkina Faso,782.0,51.0,604.0
25231,2020-05-16,Noname,Burma,182.0,6.0,96.0
25232,2020-05-16,Noname,Burundi,15.0,1.0,7.0
25233,2020-05-16,Noname,Cabo Verde,328.0,3.0,84.0
25234,2020-05-16,Noname,Cambodia,122.0,0.0,122.0
25235,2020-05-16,Noname,Cameroon,3105.0,140.0,1567.0
25236,2020-05-16,Noname,Central African Republic,327.0,0.0,13.0
25237,2020-05-16,Noname,Chad,474.0,50.0,111.0
25238,2020-05-16,Noname,Chile,41428.0,421.0,18014.0
25239,2020-05-16,Noname,Colombia,14939.0,562.0,3587.0
25240,2020-05-16,Noname,Comoros,11.0,1.0,3.0
25241,2020-05-16,Noname,Congo (Brazzaville),391.0,15.0,87.0
25242,2020-05-16,Noname,Congo (Kinshasa),1455.0,61.0,270.0
25243,2020-05-16,Noname,Costa Rica,853.0,10.0,551.0
25244,2020-05-16,Noname,Croatia,2224.0,95.0,1913.0
25245,2020-05-16,Noname,Cuba,1862.0,79.0,1460.0
25246,2020-05-16,Noname,Cyprus,914.0,17.0,515.0
25247,2020-05-16,Noname,Czech Republic,8455.0,296.0,5422.0
25248,2020-05-16,Noname,Denmark,10858.0,543.0,9107.0
25249,2020-05-16,Noname,Diamond Princess,712.0,13.0,651.0
25250,2020-05-16,Noname,Djibouti,1331.0,4.0,950.0
25251,2020-05-16,Noname,Dominica,16.0,0.0,15.0
25252,2020-05-16,Noname,Dominican Republic,12110.0,428.0,3726.0
25253,2020-05-16,Noname,Ecuador,32763.0,2688.0,3433.0
25254,2020-05-16,Noname,Egypt,11719.0,612.0,2950.0
25255,2020-05-16,Noname,El Salvador,1265.0,26.0,441.0
25256,2020-05-16,Noname,Equatorial Guinea,594.0,7.0,22.0
25257,2020-05-16,Noname,Eritrea,39.0,0.0,39.0
25258,2020-05-16,Noname,Estonia,1770.0,63.0,934.0
25259,2020-05-16,Noname,Eswatini,202.0,2.0,72.0
25260,2020-05-16,Noname,Ethiopia,306.0,5.0,113.0
25261,2020-05-16,Noname,Fiji,18.0,0.0,15.0
25262,2020-05-16,Noname,Finland,6286.0,297.0,5000.0
25263,2020-05-16,Noname,France,177207.0,27483.0,59142.0
25264,2020-05-16,Noname,Gabon,1320.0,11.0,244.0
25265,2020-05-16,Noname,Gambia,23.0,1.0,12.0
25266,2020-05-16,Noname,Georgia,683.0,12.0,419.0
25267,2020-05-16,Noname,Ghana,5735.0,29.0,1754.0
25268,2020-05-16,Noname,Greece,2819.0,162.0,1374.0
25269,2020-05-16,Noname,Grenada,22.0,0.0,14.0
25270,2020-05-16,Noname,Guatemala,1763.0,33.0,138.0
25271,2020-05-16,Noname,Guinea,2658.0,16.0,1133.0
25272,2020-05-16,Noname,Guinea-Bissau,969.0,4.0,26.0
25273,2020-05-16,Noname,Guyana,117.0,10.0,43.0
25274,2020-05-16,Noname,Haiti,358.0,20.0,29.0
25275,2020-05-16,Noname,Holy See,12.0,0.0,2.0
25276,2020-05-16,Noname,Honduras,2565.0,138.0,278.0
25277,2020-05-16,Noname,Hungary,3473.0,448.0,1371.0
25278,2020-05-16,Noname,Iceland,1802.0,10.0,1786.0
25279,2020-05-16,Noname,India,90648.0,2871.0,34224.0
25280,2020-05-16,Noname,Indonesia,17025.0,1089.0,3911.0
25281,2020-05-16,Noname,Iran,118392.0,6937.0,93147.0
25282,2020-05-16,Noname,Iraq,3260.0,121.0,2126.0
25283,2020-05-16,Noname,Ireland,24048.0,1533.0,19470.0
25284,2020-05-16,Noname,Israel,16608.0,268.0,12855.0
25285,2020-05-16,Noname,Ivory Coast,2061.0,25.0,987.0
25286,2020-05-16,Noname,Jamaica,517.0,9.0,121.0
25287,2020-05-16,Noname,Japan,16237.0,725.0,10338.0
25288,2020-05-16,Noname,Jordan,607.0,9.0,404.0
25289,2020-05-16,Noname,Kazakhstan,5850.0,34.0,2980.0
25290,2020-05-16,Noname,Kenya,830.0,50.0,301.0
25291,2020-05-16,Noname,Kosovo,944.0,29.0,690.0
25292,2020-05-16,Noname,Kuwait,13802.0,107.0,3843.0
25293,2020-05-16,Noname,Kyrgyzstan,1117.0,14.0,783.0
25294,2020-05-16,Noname,Laos,19.0,0.0,14.0
25295,2020-05-16,Noname,Latvia,997.0,19.0,662.0
25296,2020-05-16,Noname,Lebanon,902.0,26.0,247.0
25297,2020-05-16,Noname,Lesotho,1.0,0.0,0.0
25298,2020-05-16,Noname,Liberia,223.0,20.0,116.0
25299,2020-05-16,Noname,Libya,65.0,3.0,28.0
25300,2020-05-16,Noname,Liechtenstein,82.0,1.0,55.0
25301,2020-05-16,Noname,Lithuania,1534.0,55.0,988.0
25302,2020-05-16,Noname,Luxembourg,3930.0,104.0,3699.0
25303,2020-05-16,Noname,MS Zaandam,9.0,2.0,0.0
25304,2020-05-16,Noname,Madagascar,283.0,0.0,114.0
25305,2020-05-16,Noname,Malawi,65.0,3.0,24.0
25306,2020-05-16,Noname,Malaysia,6872.0,113.0,5512.0
25307,2020-05-16,Noname,Maldives,1078.0,4.0,58.0
25308,2020-05-16,Noname,Mali,835.0,48.0,479.0
25309,2020-05-16,Noname,Malta,546.0,6.0,450.0
25310,2020-05-16,Noname,Mauritania,40.0,4.0,7.0
25311,2020-05-16,Noname,Mauritius,332.0,10.0,322.0
25312,2020-05-16,Noname,Mexico,47144.0,5045.0,31848.0
25313,2020-05-16,Noname,Moldova,5934.0,207.0,2344.0
25314,2020-05-16,Noname,Monaco,96.0,4.0,87.0
25315,2020-05-16,Noname,Mongolia,135.0,0.0,20.0
25316,2020-05-16,Noname,Montenegro,324.0,9.0,311.0
25317,2020-05-16,Noname,Morocco,6741.0,192.0,3487.0
25318,2020-05-16,Noname,Mozambique,129.0,0.0,43.0
25319,2020-05-16,Noname,Namibia,16.0,0.0,13.0
25320,2020-05-16,Noname,Nepal,291.0,1.0,36.0
25321,2020-05-16,Noname,Netherlands,43870.0,5670.0,0.0
25322,2020-05-16,Noname,New Zealand,1499.0,21.0,1433.0
25323,2020-05-16,Noname,Nicaragua,25.0,8.0,7.0
25324,2020-05-16,Noname,Niger,889.0,51.0,689.0
25325,2020-05-16,Noname,Nigeria,5621.0,176.0,1472.0
25326,2020-05-16,Noname,North Macedonia,1762.0,98.0,1267.0
25327,2020-05-16,Noname,Norway,8237.0,232.0,32.0
25328,2020-05-16,Noname,Oman,5029.0,21.0,1436.0
25329,2020-05-16,Noname,Pakistan,38799.0,834.0,10880.0
25330,2020-05-16,Noname,Panama,9449.0,269.0,6080.0
25331,2020-05-16,Noname,Papua New Guinea,8.0,0.0,8.0
25332,2020-05-16,Noname,Paraguay,778.0,11.0,198.0
25333,2020-05-16,Noname,Peru,88541.0,2523.0,28272.0
25334,2020-05-16,Noname,Philippines,12305.0,817.0,2561.0
25335,2020-05-16,Noname,Poland,18257.0,915.0,7175.0
25336,2020-05-16,Noname,Portugal,28810.0,1203.0,3822.0
25337,2020-05-16,Noname,Qatar,30972.0,15.0,3788.0
25338,2020-05-16,Noname,Romania,16704.0,1094.0,9574.0
25339,2020-05-16,Noname,Russia,272043.0,2537.0,63166.0
25340,2020-05-16,Noname,Rwanda,289.0,0.0,178.0
25341,2020-05-16,Noname,Saint Kitts and Nevis,15.0,0.0,14.0
25342,2020-05-16,Noname,Saint Lucia,18.0,0.0,18.0
25343,2020-05-16,Noname,Saint Vincent and the Grenadines,17.0,0.0,14.0
25344,2020-05-16,Noname,San Marino,653.0,41.0,198.0
25345,2020-05-16,Noname,Sao Tome and Principe,235.0,7.0,4.0
25346,2020-05-16,Noname,Saudi Arabia,52016.0,302.0,23666.0
25347,2020-05-16,Noname,Senegal,2429.0,25.0,949.0
25348,2020-05-16,Noname,Serbia,10496.0,228.0,4479.0
25349,2020-05-16,Noname,Seychelles,11.0,0.0,10.0
25350,2020-05-16,Noname,Sierra Leone,462.0,29.0,106.0
25351,2020-05-16,Noname,Singapore,27356.0,22.0,8342.0
25352,2020-05-16,Noname,Slovakia,1493.0,28.0,1151.0
25353,2020-05-16,Noname,Slovenia,1465.0,103.0,272.0
25354,2020-05-16,Noname,Somalia,1357.0,55.0,148.0
25355,2020-05-16,Noname,South Africa,14355.0,261.0,6478.0
25356,2020-05-16,Noname,South Korea,11050.0,262.0,9888.0
25357,2020-05-16,Noname,South Sudan,236.0,4.0,4.0
25358,2020-05-16,Noname,Sri Lanka,960.0,9.0,520.0
25359,2020-05-16,Noname,Sudan,2289.0,97.0,222.0
25360,2020-05-16,Noname,Suriname,10.0,1.0,9.0
25361,2020-05-16,Noname,Sweden,29677.0,3674.0,4971.0
25362,2020-05-16,Noname,Switzerland,30572.0,1879.0,27400.0
25363,2020-05-16,Noname,Syria,51.0,3.0,36.0
25364,2020-05-16,Noname,Taiwan,440.0,7.0,389.0
25365,2020-05-16,Noname,Tajikistan,1322.0,36.0,0.0
25366,2020-05-16,Noname,Tanzania,509.0,21.0,183.0
25367,2020-05-16,Noname,Thailand,3025.0,56.0,2855.0
25368,2020-05-16,Noname,Timor-Leste,24.0,0.0,24.0
25369,2020-05-16,Noname,Togo,298.0,11.0,99.0
25370,2020-05-16,Noname,Trinidad and Tobago,116.0,8.0,107.0
25371,2020-05-16,Noname,Tunisia,1037.0,45.0,807.0
25372,2020-05-16,Noname,Turkey,148067.0,4096.0,108137.0
25373,2020-05-16,Noname,UK,240161.0,34466.0,0.0
25374,2020-05-16,Noname,Uganda,227.0,0.0,63.0
25375,2020-05-16,Noname,Ukraine,17858.0,497.0,4906.0
25376,2020-05-16,Noname,United Arab Emirates,22627.0,214.0,7931.0
25377,2020-05-16,Noname,Uruguay,733.0,19.0,558.0
25378,2020-05-16,Noname,Uzbekistan,2738.0,11.0,2213.0
25379,2020-05-16,Noname,Venezuela,504.0,10.0,241.0
25380,2020-05-16,Noname,Vietnam,318.0,0.0,260.0
25381,2020-05-16,Noname,West Bank and Gaza,376.0,2.0,329.0
25382,2020-05-16,Noname,Western Sahara,6.0,0.0,6.0
25383,2020-05-16,Noname,Yemen,122.0,18.0,1.0
25384,2020-05-16,Noname,Zambia,679.0,7.0,183.0
25385,2020-05-16,Noname,Zimbabwe,42.0,4.0,13.0
25386,2020-05-16,Abruzzo,Italy,3178.0,383.0,1372.0
25387,2020-05-16,Alabama,US,11674.0,485.0,0.0
25388,2020-05-16,Alaska,US,388.0,10.0,0.0
25389,2020-05-16,Alberta,Canada,6587.0,126.0,5377.0
25390,2020-05-16,Andalusia,Spain,12420.0,1355.0,10319.0
25391,2020-05-16,Anguilla,UK,3.0,0.0,3.0
25392,2020-05-16,Anhui,Mainland China,991.0,6.0,985.0
25393,2020-05-16,Aragon,Spain,5456.0,838.0,3655.0
25394,2020-05-16,Arizona,US,13666.0,679.0,0.0
25395,2020-05-16,Arkansas,US,4578.0,98.0,0.0
25396,2020-05-16,Aruba,Netherlands,101.0,3.0,93.0
25397,2020-05-16,Asturias,Spain,2366.0,313.0,1055.0
25398,2020-05-16,Australian Capital Territory,Australia,107.0,3.0,104.0
25399,2020-05-16,Baden-Wurttemberg,Germany,33912.0,1649.0,29700.0
25400,2020-05-16,Baleares,Spain,1982.0,216.0,1519.0
25401,2020-05-16,Basilicata,Italy,390.0,27.0,250.0
25402,2020-05-16,Bayern,Germany,45665.0,2288.0,39880.0
25403,2020-05-16,Beijing,Mainland China,593.0,9.0,577.0
25404,2020-05-16,Berlin,Germany,6443.0,181.0,5825.0
25405,2020-05-16,Bermuda,UK,123.0,9.0,73.0
25406,2020-05-16,"Bonaire, Sint Eustatius and Saba",Netherlands,6.0,0.0,6.0
25407,2020-05-16,Brandenburg,Germany,3197.0,166.0,2800.0
25408,2020-05-16,Bremen,Germany,1167.0,37.0,800.0
25409,2020-05-16,British Columbia,Canada,2428.0,141.0,1932.0
25410,2020-05-16,British Virgin Islands,UK,8.0,1.0,6.0
25411,2020-05-16,C. Valenciana,Spain,10850.0,1365.0,9761.0
25412,2020-05-16,Calabria,Italy,1151.0,95.0,582.0
25413,2020-05-16,California,US,78725.0,3208.0,0.0
25414,2020-05-16,Campania,Italy,4668.0,396.0,2562.0
25415,2020-05-16,Canarias,Spain,2284.0,151.0,1524.0
25416,2020-05-16,Cantabria,Spain,2265.0,206.0,2195.0
25417,2020-05-16,Castilla - La Mancha,Spain,16587.0,2883.0,6328.0
25418,2020-05-16,Castilla y Leon,Spain,18369.0,1940.0,7735.0
25419,2020-05-16,Catalonia,Spain,55685.0,5915.0,26067.0
25420,2020-05-16,Cayman Islands,UK,94.0,1.0,55.0
25421,2020-05-16,Ceuta,Spain,116.0,4.0,163.0
25422,2020-05-16,Channel Islands,UK,554.0,43.0,458.0
25423,2020-05-16,Chongqing,Mainland China,579.0,6.0,573.0
25424,2020-05-16,Colorado,US,21633.0,1192.0,0.0
25425,2020-05-16,Connecticut,US,36703.0,3339.0,0.0
25426,2020-05-16,Curacao,Netherlands,16.0,1.0,14.0
25427,2020-05-16,Delaware,US,7547.0,286.0,0.0
25428,2020-05-16,Diamond Princess cruise ship,Canada,1.0,1.0,0.0
25429,2020-05-16,Diamond Princess cruise ship,US,49.0,0.0,0.0
25430,2020-05-16,District of Columbia,US,7042.0,375.0,0.0
25431,2020-05-16,Emilia-Romagna,Italy,27182.0,3960.0,17370.0
25432,2020-05-16,Extremadura,Spain,2958.0,497.0,2609.0
25433,2020-05-16,Falkland Islands (Malvinas),UK,13.0,0.0,13.0
25434,2020-05-16,Faroe Islands,Denmark,187.0,0.0,187.0
25435,2020-05-16,Florida,US,44811.0,1964.0,0.0
25436,2020-05-16,French Guiana,France,197.0,1.0,125.0
25437,2020-05-16,French Polynesia,France,60.0,0.0,59.0
25438,2020-05-16,Friuli Venezia Giulia,Italy,3183.0,319.0,2184.0
25439,2020-05-16,Fujian,Mainland China,356.0,1.0,355.0
25440,2020-05-16,Galicia,Spain,9041.0,604.0,8409.0
25441,2020-05-16,Gansu,Mainland China,139.0,2.0,137.0
25442,2020-05-16,Georgia,US,37212.0,1598.0,0.0
25443,2020-05-16,Gibraltar,UK,147.0,0.0,145.0
25444,2020-05-16,Grand Princess,Canada,13.0,0.0,13.0
25445,2020-05-16,Grand Princess,US,103.0,3.0,0.0
25446,2020-05-16,Greenland,Denmark,11.0,0.0,11.0
25447,2020-05-16,Guadeloupe,France,155.0,13.0,109.0
25448,2020-05-16,Guam,US,154.0,5.0,0.0
25449,2020-05-16,Guangdong,Mainland China,1590.0,8.0,1579.0
25450,2020-05-16,Guangxi,Mainland China,254.0,2.0,252.0
25451,2020-05-16,Guizhou,Mainland China,147.0,2.0,145.0
25452,2020-05-16,Hainan,Mainland China,169.0,6.0,162.0
25453,2020-05-16,Hamburg,Germany,5031.0,231.0,4400.0
25454,2020-05-16,Hawaii,US,639.0,17.0,0.0
25455,2020-05-16,Hebei,Mainland China,328.0,6.0,321.0
25456,2020-05-16,Heilongjiang,Mainland China,945.0,13.0,932.0
25457,2020-05-16,Henan,Mainland China,1276.0,22.0,1254.0
25458,2020-05-16,Hessen,Germany,9261.0,432.0,7900.0
25459,2020-05-16,Hong Kong,Hong Kong,1052.0,4.0,1022.0
25460,2020-05-16,Hubei,Mainland China,68134.0,4512.0,63616.0
25461,2020-05-16,Hunan,Mainland China,1019.0,4.0,1015.0
25462,2020-05-16,Idaho,US,2419.0,73.0,0.0
25463,2020-05-16,Illinois,US,92457.0,4129.0,0.0
25464,2020-05-16,Indiana,US,27280.0,1741.0,0.0
25465,2020-05-16,Inner Mongolia,Mainland China,209.0,1.0,196.0
25466,2020-05-16,Iowa,US,14328.0,346.0,0.0
25467,2020-05-16,Isle of Man,UK,335.0,24.0,285.0
25468,2020-05-16,Jiangsu,Mainland China,653.0,0.0,653.0
25469,2020-05-16,Jiangxi,Mainland China,937.0,1.0,936.0
25470,2020-05-16,Jilin,Mainland China,144.0,2.0,113.0
25471,2020-05-16,Kansas,US,7939.0,195.0,0.0
25472,2020-05-16,Kentucky,US,7688.0,334.0,0.0
25473,2020-05-16,La Rioja,Spain,4020.0,348.0,2990.0
25474,2020-05-16,Lazio,Italy,7396.0,616.0,2758.0
25475,2020-05-16,Liaoning,Mainland China,149.0,2.0,144.0
25476,2020-05-16,Liguria,Italy,9111.0,1346.0,5232.0
25477,2020-05-16,Lombardia,Italy,84518.0,15450.0,41389.0
25478,2020-05-16,Louisiana,US,34117.0,2479.0,0.0
25479,2020-05-16,Macau,Macau,45.0,0.0,44.0
25480,2020-05-16,Madrid,Spain,66210.0,8826.0,40586.0
25481,2020-05-16,Maine,US,1648.0,70.0,0.0
25482,2020-05-16,Manitoba,Canada,289.0,7.0,257.0
25483,2020-05-16,Marche,Italy,6642.0,982.0,3003.0
25484,2020-05-16,Martinique,France,192.0,14.0,91.0
25485,2020-05-16,Maryland,US,37968.0,1957.0,0.0
25486,2020-05-16,Massachusetts,US,84933.0,5705.0,0.0
25487,2020-05-16,Mayotte,France,1312.0,18.0,627.0
25488,2020-05-16,Mecklenburg-Vorpommern,Germany,750.0,20.0,700.0
25489,2020-05-16,Melilla,Spain,119.0,2.0,122.0
25490,2020-05-16,Michigan,US,50538.0,4881.0,0.0
25491,2020-05-16,Minnesota,US,14969.0,709.0,0.0
25492,2020-05-16,Mississippi,US,11123.0,510.0,0.0
25493,2020-05-16,Missouri,US,10959.0,594.0,0.0
25494,2020-05-16,Molise,Italy,410.0,22.0,173.0
25495,2020-05-16,Montana,US,468.0,16.0,0.0
25496,2020-05-16,Montserrat,UK,11.0,1.0,10.0
25497,2020-05-16,Murcia,Spain,1542.0,144.0,2073.0
25498,2020-05-16,Navarra,Spain,5137.0,501.0,3658.0
25499,2020-05-16,Nebraska,US,10220.0,123.0,0.0
25500,2020-05-16,Nevada,US,6813.0,347.0,0.0
25501,2020-05-16,New Brunswick,Canada,120.0,0.0,120.0
25502,2020-05-16,New Caledonia,France,18.0,0.0,18.0
25503,2020-05-16,New Hampshire,US,3556.0,171.0,0.0
25504,2020-05-16,New Jersey,US,145089.0,10261.0,0.0
25505,2020-05-16,New Mexico,US,5847.0,259.0,0.0
25506,2020-05-16,New South Wales,Australia,3075.0,45.0,2611.0
25507,2020-05-16,New York,US,348232.0,28049.0,0.0
25508,2020-05-16,Newfoundland and Labrador,Canada,260.0,3.0,249.0
25509,2020-05-16,Niedersachsen,Germany,11147.0,547.0,9600.0
25510,2020-05-16,Ningxia,Mainland China,75.0,0.0,75.0
25511,2020-05-16,Nordrhein-Westfalen,Germany,36134.0,1502.0,31500.0
25512,2020-05-16,North Carolina,US,18130.0,676.0,0.0
25513,2020-05-16,North Dakota,US,1848.0,42.0,0.0
25514,2020-05-16,Northern Mariana Islands,US,21.0,2.0,0.0
25515,2020-05-16,Northern Territory,Australia,29.0,0.0,27.0
25516,2020-05-16,Northwest Territories,Canada,5.0,0.0,5.0
25517,2020-05-16,Nova Scotia,Canada,1037.0,55.0,930.0
25518,2020-05-16,Ohio,US,27474.0,1610.0,0.0
25519,2020-05-16,Oklahoma,US,5237.0,288.0,0.0
25520,2020-05-16,Ontario,Canada,23645.0,1976.0,17020.0
25521,2020-05-16,Oregon,US,3612.0,137.0,0.0
25522,2020-05-16,P.A. Bolzano,Italy,2578.0,290.0,1945.0
25523,2020-05-16,P.A. Trento,Italy,4326.0,453.0,3528.0
25524,2020-05-16,Pais Vasco,Spain,13291.0,1455.0,15678.0
25525,2020-05-16,Pennsylvania,US,65185.0,4480.0,0.0
25526,2020-05-16,Piemonte,Italy,29483.0,3594.0,15187.0
25527,2020-05-16,Prince Edward Island,Canada,27.0,0.0,27.0
25528,2020-05-16,Puerto Rico,US,2589.0,122.0,0.0
25529,2020-05-16,Puglia,Italy,4374.0,463.0,1807.0
25530,2020-05-16,Qinghai,Mainland China,18.0,0.0,18.0
25531,2020-05-16,Quebec,Canada,42192.0,3484.0,11458.0
25532,2020-05-16,Queensland,Australia,1055.0,6.0,1037.0
25533,2020-05-16,Recovered,US,0.0,0.0,268376.0
25534,2020-05-16,Reunion,France,443.0,0.0,354.0
25535,2020-05-16,Rheinland-Pfalz,Germany,6449.0,216.0,5807.0
25536,2020-05-16,Rhode Island,US,12434.0,489.0,0.0
